Sample Names	MutationType	DBS2	DBS11	DBS13
PD4120a_exome37	AC>GA	0.0	1.0	0.0
PD4120a_exome37	AC>GG	0.0	1.0	0.0
PD4120a_exome37	AC>GT	0.0	1.0	0.0
PD4120a_exome37	AC>TA	0.0	1.0	0.0
PD4120a_exome37	AC>TG	0.0	1.0	0.0
PD4120a_exome37	AC>TT	0.0	1.0	0.0
PD4120a_exome37	AT>CA	0.0	1.0	0.0
PD4120a_exome37	AT>CC	0.0	1.0	0.0
PD4120a_exome37	AT>CG	0.0	1.0	0.0
PD4120a_exome37	AT>GA	0.0	1.0	0.0
PD4120a_exome37	AT>GC	0.0	1.0	0.0
PD4120a_exome37	AT>TA	0.0	1.0	0.0
PD4120a_exome37	CC>AA	0.0	1.0	0.0
PD4120a_exome37	CC>AG	0.0	1.0	0.0
PD4120a_exome37	CC>AT	0.0	1.0	0.0
PD4120a_exome37	CC>GA	0.0	1.0	0.0
PD4120a_exome37	CC>GG	0.0	1.0	0.0
PD4120a_exome37	CC>GT	0.0	1.0	0.0
PD4120a_exome37	CC>TA	0.0	1.0	0.0
PD4120a_exome37	CC>TG	0.0	1.0	0.0
PD4120a_exome37	CC>TT	0.0	1.0	0.0
PD4120a_exome37	CG>AT	0.0	1.0	0.0
PD4120a_exome37	CG>GC	0.0	1.0	0.0
PD4120a_exome37	CG>GT	0.0	1.0	0.0
PD4120a_exome37	CG>TA	0.0	1.0	0.0
PD4120a_exome37	CG>TC	0.0	1.0	0.0
PD4120a_exome37	CG>TT	0.0	1.0	0.0
PD4120a_exome37	CT>AA	0.0	1.0	0.0
PD4120a_exome37	CT>AC	0.0	1.0	0.0
PD4120a_exome37	CT>AG	0.0	1.0	0.0
PD4120a_exome37	CT>GA	0.0	1.0	0.0
PD4120a_exome37	CT>GC	0.0	1.0	0.0
PD4120a_exome37	CT>GG	0.0	1.0	0.0
PD4120a_exome37	CT>TA	0.0	1.0	0.0
PD4120a_exome37	CT>TC	0.0	1.0	0.0
PD4120a_exome37	CT>TG	0.0	1.0	0.0
PD4120a_exome37	GC>AA	0.0	1.0	0.0
PD4120a_exome37	GC>AG	0.0	1.0	0.0
PD4120a_exome37	GC>AT	0.0	1.0	0.0
PD4120a_exome37	GC>CA	0.0	1.0	0.0
PD4120a_exome37	GC>CG	0.0	1.0	0.0
PD4120a_exome37	GC>TA	0.0	1.0	0.0
PD4120a_exome37	TA>AT	0.0	1.0	0.0
PD4120a_exome37	TA>CG	0.0	1.0	0.0
PD4120a_exome37	TA>CT	0.0	1.0	0.0
PD4120a_exome37	TA>GC	0.0	1.0	0.0
PD4120a_exome37	TA>GG	0.0	1.0	0.0
PD4120a_exome37	TA>GT	0.0	1.0	0.0
PD4120a_exome37	TC>AA	0.0	1.0	0.0
PD4120a_exome37	TC>AG	0.0	1.0	0.0
PD4120a_exome37	TC>AT	0.0	1.0	0.0
PD4120a_exome37	TC>CA	0.0	1.0	0.0
PD4120a_exome37	TC>CG	0.0	1.0	0.0
PD4120a_exome37	TC>CT	0.0	1.0	0.0
PD4120a_exome37	TC>GA	0.0	1.0	0.0
PD4120a_exome37	TC>GG	0.0	1.0	0.0
PD4120a_exome37	TC>GT	0.0	1.0	0.0
PD4120a_exome37	TG>AA	0.0	1.0	0.0
PD4120a_exome37	TG>AC	0.0	1.0	0.0
PD4120a_exome37	TG>AT	0.0	1.0	0.0
PD4120a_exome37	TG>CA	0.0	1.0	0.0
PD4120a_exome37	TG>CC	0.0	1.0	0.0
PD4120a_exome37	TG>CT	0.0	1.0	0.0
PD4120a_exome37	TG>GA	0.0	1.0	0.0
PD4120a_exome37	TG>GC	0.0	1.0	0.0
PD4120a_exome37	TG>GT	0.0	1.0	0.0
PD4120a_exome37	TT>AA	0.0	1.0	0.0
PD4120a_exome37	TT>AC	0.0	1.0	0.0
PD4120a_exome37	TT>AG	0.0	1.0	0.0
PD4120a_exome37	TT>CA	0.0	1.0	0.0
PD4120a_exome37	TT>CC	0.0	1.0	0.0
PD4120a_exome37	TT>CG	0.0	1.0	0.0
PD4120a_exome37	TT>GA	0.0	1.0	0.0
PD4120a_exome37	TT>GC	0.0	1.0	0.0
PD4120a_exome37	TT>GG	0.0	1.0	0.0
PD4192a_exome37	AC>CA	0.0	0.0	1.0
PD4192a_exome37	AC>CG	0.0	0.0	1.0
PD4192a_exome37	AC>CT	0.0	0.0	1.0
PD4192a_exome37	AC>GA	0.0	0.0	1.0
PD4192a_exome37	AC>GG	0.0	0.0	1.0
PD4192a_exome37	AC>GT	0.0	0.0	1.0
PD4192a_exome37	AC>TA	0.0	0.0	1.0
PD4192a_exome37	AC>TG	0.0	0.0	1.0
PD4192a_exome37	AC>TT	0.0	0.0	1.0
PD4192a_exome37	AT>CA	0.0	0.0	1.0
PD4192a_exome37	AT>CC	0.0	0.0	1.0
PD4192a_exome37	AT>CG	0.0	0.0	1.0
PD4192a_exome37	AT>GA	0.0	0.0	1.0
PD4192a_exome37	AT>GC	0.0	0.0	1.0
PD4192a_exome37	AT>TA	0.0	0.0	1.0
PD4192a_exome37	CC>AA	0.0	0.0	1.0
PD4192a_exome37	CC>AG	0.0	0.0	1.0
PD4192a_exome37	CC>AT	0.0	0.0	1.0
PD4192a_exome37	CC>GA	0.0	0.0	1.0
PD4192a_exome37	CC>GG	0.0	0.0	1.0
PD4192a_exome37	CC>GT	0.0	0.0	1.0
PD4192a_exome37	CC>TA	0.0	0.0	1.0
PD4192a_exome37	CC>TG	0.0	0.0	1.0
PD4192a_exome37	CC>TT	0.0	0.0	1.0
PD4192a_exome37	CG>AT	0.0	0.0	1.0
PD4192a_exome37	CG>GC	0.0	0.0	1.0
PD4192a_exome37	CG>GT	0.0	0.0	1.0
PD4192a_exome37	CG>TA	0.0	0.0	1.0
PD4192a_exome37	CG>TC	0.0	0.0	1.0
PD4192a_exome37	CG>TT	0.0	0.0	1.0
PD4192a_exome37	CT>AA	0.0	0.0	1.0
PD4192a_exome37	CT>AC	0.0	0.0	1.0
PD4192a_exome37	CT>AG	0.0	0.0	1.0
PD4192a_exome37	CT>GA	0.0	0.0	1.0
PD4192a_exome37	CT>GC	0.0	0.0	1.0
PD4192a_exome37	CT>GG	0.0	0.0	1.0
PD4192a_exome37	CT>TA	0.0	0.0	1.0
PD4192a_exome37	CT>TC	0.0	0.0	1.0
PD4192a_exome37	CT>TG	0.0	0.0	1.0
PD4192a_exome37	GC>AA	0.0	0.0	1.0
PD4192a_exome37	GC>AG	0.0	0.0	1.0
PD4192a_exome37	GC>AT	0.0	0.0	1.0
PD4192a_exome37	GC>CA	0.0	0.0	1.0
PD4192a_exome37	GC>CG	0.0	0.0	1.0
PD4192a_exome37	GC>TA	0.0	0.0	1.0
PD4192a_exome37	TA>AT	0.0	0.0	1.0
PD4192a_exome37	TA>CG	0.0	0.0	1.0
PD4192a_exome37	TA>CT	0.0	0.0	1.0
PD4192a_exome37	TA>GC	0.0	0.0	1.0
PD4192a_exome37	TA>GG	0.0	0.0	1.0
PD4192a_exome37	TA>GT	0.0	0.0	1.0
PD4192a_exome37	TC>AA	0.0	0.0	1.0
PD4192a_exome37	TC>AG	0.0	0.0	1.0
PD4192a_exome37	TC>AT	0.0	0.0	1.0
PD4192a_exome37	TC>CA	0.0	0.0	1.0
PD4192a_exome37	TC>CG	0.0	0.0	1.0
PD4192a_exome37	TC>CT	0.0	0.0	1.0
PD4192a_exome37	TC>GA	0.0	0.0	1.0
PD4192a_exome37	TC>GG	0.0	0.0	1.0
PD4192a_exome37	TC>GT	0.0	0.0	1.0
PD4192a_exome37	TG>AA	0.0	0.0	1.0
PD4192a_exome37	TG>AC	0.0	0.0	1.0
PD4192a_exome37	TG>AT	0.0	0.0	1.0
PD4192a_exome37	TG>CA	0.0	0.0	1.0
PD4192a_exome37	TG>CC	0.0	0.0	1.0
PD4192a_exome37	TG>CT	0.0	0.0	1.0
PD4192a_exome37	TG>GA	0.0	0.0	1.0
PD4192a_exome37	TG>GC	0.0	0.0	1.0
PD4192a_exome37	TG>GT	0.0	0.0	1.0
PD4192a_exome37	TT>AA	0.0	0.0	1.0
PD4192a_exome37	TT>AC	0.0	0.0	1.0
PD4192a_exome37	TT>AG	0.0	0.0	1.0
PD4192a_exome37	TT>CA	0.0	0.0	1.0
PD4192a_exome37	TT>CC	0.0	0.0	1.0
PD4192a_exome37	TT>CG	0.0	0.0	1.0
PD4192a_exome37	TT>GA	0.0	0.0	1.0
PD4192a_exome37	TT>GC	0.0	0.0	1.0
PD4192a_exome37	TT>GG	0.0	0.0	1.0
PD4194a_exome37	AC>CA	0.0	0.0	1.0
PD4194a_exome37	AC>CG	0.0	0.0	1.0
PD4194a_exome37	AC>CT	0.0	0.0	1.0
PD4194a_exome37	AC>GA	0.0	0.0	1.0
PD4194a_exome37	AC>GG	0.0	0.0	1.0
PD4194a_exome37	AC>GT	0.0	0.0	1.0
PD4194a_exome37	AC>TA	0.0	0.0	1.0
PD4194a_exome37	AC>TG	0.0	0.0	1.0
PD4194a_exome37	AC>TT	0.0	0.0	1.0
PD4194a_exome37	AT>CA	0.0	0.0	1.0
PD4194a_exome37	AT>CC	0.0	0.0	1.0
PD4194a_exome37	AT>CG	0.0	0.0	1.0
PD4194a_exome37	AT>GA	0.0	0.0	1.0
PD4194a_exome37	AT>GC	0.0	0.0	1.0
PD4194a_exome37	AT>TA	0.0	0.0	1.0
PD4194a_exome37	CC>AA	0.0	0.0	1.0
PD4194a_exome37	CC>AG	0.0	0.0	1.0
PD4194a_exome37	CC>AT	0.0	0.0	1.0
PD4194a_exome37	CC>GA	0.0	0.0	1.0
PD4194a_exome37	CC>GG	0.0	0.0	1.0
PD4194a_exome37	CC>GT	0.0	0.0	1.0
PD4194a_exome37	CC>TA	0.0	0.0	1.0
PD4194a_exome37	CC>TG	0.0	0.0	1.0
PD4194a_exome37	CC>TT	0.0	0.0	1.0
PD4194a_exome37	CG>AT	0.0	0.0	1.0
PD4194a_exome37	CG>GC	0.0	0.0	1.0
PD4194a_exome37	CG>GT	0.0	0.0	1.0
PD4194a_exome37	CG>TA	0.0	0.0	1.0
PD4194a_exome37	CG>TC	0.0	0.0	1.0
PD4194a_exome37	CG>TT	0.0	0.0	1.0
PD4194a_exome37	CT>AA	0.0	0.0	1.0
PD4194a_exome37	CT>AC	0.0	0.0	1.0
PD4194a_exome37	CT>AG	0.0	0.0	1.0
PD4194a_exome37	CT>GA	0.0	0.0	1.0
PD4194a_exome37	CT>GC	0.0	0.0	1.0
PD4194a_exome37	CT>GG	0.0	0.0	1.0
PD4194a_exome37	CT>TA	0.0	0.0	1.0
PD4194a_exome37	CT>TC	0.0	0.0	1.0
PD4194a_exome37	CT>TG	0.0	0.0	1.0
PD4194a_exome37	GC>AA	0.0	0.0	1.0
PD4194a_exome37	GC>AG	0.0	0.0	1.0
PD4194a_exome37	GC>AT	0.0	0.0	1.0
PD4194a_exome37	GC>CA	0.0	0.0	1.0
PD4194a_exome37	GC>CG	0.0	0.0	1.0
PD4194a_exome37	GC>TA	0.0	0.0	1.0
PD4194a_exome37	TA>AT	0.0	0.0	1.0
PD4194a_exome37	TA>CG	0.0	0.0	1.0
PD4194a_exome37	TA>CT	0.0	0.0	1.0
PD4194a_exome37	TA>GC	0.0	0.0	1.0
PD4194a_exome37	TA>GG	0.0	0.0	1.0
PD4194a_exome37	TA>GT	0.0	0.0	1.0
PD4194a_exome37	TC>AA	0.0	0.0	1.0
PD4194a_exome37	TC>AG	0.0	0.0	1.0
PD4194a_exome37	TC>AT	0.0	0.0	1.0
PD4194a_exome37	TC>CA	0.0	0.0	1.0
PD4194a_exome37	TC>CG	0.0	0.0	1.0
PD4194a_exome37	TC>CT	0.0	0.0	1.0
PD4194a_exome37	TC>GA	0.0	0.0	1.0
PD4194a_exome37	TC>GG	0.0	0.0	1.0
PD4194a_exome37	TC>GT	0.0	0.0	1.0
PD4194a_exome37	TG>AA	0.0	0.0	1.0
PD4194a_exome37	TG>AC	0.0	0.0	1.0
PD4194a_exome37	TG>AT	0.0	0.0	1.0
PD4194a_exome37	TG>CA	0.0	0.0	1.0
PD4194a_exome37	TG>CC	0.0	0.0	1.0
PD4194a_exome37	TG>CT	0.0	0.0	1.0
PD4194a_exome37	TG>GA	0.0	0.0	1.0
PD4194a_exome37	TG>GC	0.0	0.0	1.0
PD4194a_exome37	TG>GT	0.0	0.0	1.0
PD4194a_exome37	TT>AA	0.0	0.0	1.0
PD4194a_exome37	TT>AC	0.0	0.0	1.0
PD4194a_exome37	TT>AG	0.0	0.0	1.0
PD4194a_exome37	TT>CA	0.0	0.0	1.0
PD4194a_exome37	TT>CC	0.0	0.0	1.0
PD4194a_exome37	TT>CG	0.0	0.0	1.0
PD4194a_exome37	TT>GA	0.0	0.0	1.0
PD4194a_exome37	TT>GC	0.0	0.0	1.0
PD4194a_exome37	TT>GG	0.0	0.0	1.0
PD4198a_exome37	AC>CA	0.0	1.0	0.0
PD4198a_exome37	AC>CG	0.0	1.0	0.0
PD4198a_exome37	AC>CT	0.0	1.0	0.0
PD4198a_exome37	AC>GA	0.0	1.0	0.0
PD4198a_exome37	AC>GG	0.0	1.0	0.0
PD4198a_exome37	AC>GT	0.0	1.0	0.0
PD4198a_exome37	AC>TA	0.0	1.0	0.0
PD4198a_exome37	AC>TG	0.0	1.0	0.0
PD4198a_exome37	AC>TT	0.0	1.0	0.0
PD4198a_exome37	AT>CA	0.0	1.0	0.0
PD4198a_exome37	AT>CC	0.0	1.0	0.0
PD4198a_exome37	AT>CG	0.0	1.0	0.0
PD4198a_exome37	AT>GA	0.0	1.0	0.0
PD4198a_exome37	AT>GC	0.0	1.0	0.0
PD4198a_exome37	AT>TA	0.0	1.0	0.0
PD4198a_exome37	CC>AA	0.0	1.0	0.0
PD4198a_exome37	CC>AG	0.0	1.0	0.0
PD4198a_exome37	CC>AT	0.0	1.0	0.0
PD4198a_exome37	CC>GA	0.0	1.0	0.0
PD4198a_exome37	CC>GG	0.0	1.0	0.0
PD4198a_exome37	CC>GT	0.0	1.0	0.0
PD4198a_exome37	CC>TA	0.0	1.0	0.0
PD4198a_exome37	CC>TG	0.0	1.0	0.0
PD4198a_exome37	CC>TT	0.0	1.0	0.0
PD4198a_exome37	CG>AT	0.0	1.0	0.0
PD4198a_exome37	CG>GC	0.0	1.0	0.0
PD4198a_exome37	CG>GT	0.0	1.0	0.0
PD4198a_exome37	CG>TA	0.0	1.0	0.0
PD4198a_exome37	CG>TC	0.0	1.0	0.0
PD4198a_exome37	CG>TT	0.0	1.0	0.0
PD4198a_exome37	CT>AA	0.0	1.0	0.0
PD4198a_exome37	CT>AC	0.0	1.0	0.0
PD4198a_exome37	CT>AG	0.0	1.0	0.0
PD4198a_exome37	CT>GA	0.0	1.0	0.0
PD4198a_exome37	CT>GC	0.0	1.0	0.0
PD4198a_exome37	CT>GG	0.0	1.0	0.0
PD4198a_exome37	CT>TA	0.0	1.0	0.0
PD4198a_exome37	CT>TC	0.0	1.0	0.0
PD4198a_exome37	CT>TG	0.0	1.0	0.0
PD4198a_exome37	GC>AA	0.0	1.0	0.0
PD4198a_exome37	GC>AG	0.0	1.0	0.0
PD4198a_exome37	GC>AT	0.0	1.0	0.0
PD4198a_exome37	GC>CA	0.0	1.0	0.0
PD4198a_exome37	GC>CG	0.0	1.0	0.0
PD4198a_exome37	GC>TA	0.0	1.0	0.0
PD4198a_exome37	TA>AT	0.0	1.0	0.0
PD4198a_exome37	TA>CG	0.0	1.0	0.0
PD4198a_exome37	TA>CT	0.0	1.0	0.0
PD4198a_exome37	TA>GC	0.0	1.0	0.0
PD4198a_exome37	TA>GG	0.0	1.0	0.0
PD4198a_exome37	TA>GT	0.0	1.0	0.0
PD4198a_exome37	TC>AA	0.0	1.0	0.0
PD4198a_exome37	TC>AG	0.0	1.0	0.0
PD4198a_exome37	TC>AT	0.0	1.0	0.0
PD4198a_exome37	TC>CA	0.0	1.0	0.0
PD4198a_exome37	TC>CG	0.0	1.0	0.0
PD4198a_exome37	TC>CT	0.0	1.0	0.0
PD4198a_exome37	TC>GA	0.0	1.0	0.0
PD4198a_exome37	TC>GG	0.0	1.0	0.0
PD4198a_exome37	TC>GT	0.0	1.0	0.0
PD4198a_exome37	TG>AA	0.0	1.0	0.0
PD4198a_exome37	TG>AC	0.0	1.0	0.0
PD4198a_exome37	TG>AT	0.0	1.0	0.0
PD4198a_exome37	TG>CA	0.0	1.0	0.0
PD4198a_exome37	TG>CC	0.0	1.0	0.0
PD4198a_exome37	TG>CT	0.0	1.0	0.0
PD4198a_exome37	TG>GA	0.0	1.0	0.0
PD4198a_exome37	TG>GC	0.0	1.0	0.0
PD4198a_exome37	TG>GT	0.0	1.0	0.0
PD4198a_exome37	TT>AA	0.0	1.0	0.0
PD4198a_exome37	TT>AC	0.0	1.0	0.0
PD4198a_exome37	TT>AG	0.0	1.0	0.0
PD4198a_exome37	TT>CA	0.0	1.0	0.0
PD4198a_exome37	TT>CC	0.0	1.0	0.0
PD4198a_exome37	TT>CG	0.0	1.0	0.0
PD4198a_exome37	TT>GA	0.0	1.0	0.0
PD4198a_exome37	TT>GC	0.0	1.0	0.0
PD4198a_exome37	TT>GG	0.0	1.0	0.0
PD4199a_exome37	AC>CA	0.0	1.0	0.0
PD4199a_exome37	AC>CG	0.0	1.0	0.0
PD4199a_exome37	AC>CT	0.0	1.0	0.0
PD4199a_exome37	AC>GA	0.0	1.0	0.0
PD4199a_exome37	AC>GG	0.0	1.0	0.0
PD4199a_exome37	AC>GT	0.0	1.0	0.0
PD4199a_exome37	AC>TA	0.0	1.0	0.0
PD4199a_exome37	AC>TG	0.0	1.0	0.0
PD4199a_exome37	AC>TT	0.0	1.0	0.0
PD4199a_exome37	AT>CA	0.0	1.0	0.0
PD4199a_exome37	AT>CC	0.0	1.0	0.0
PD4199a_exome37	AT>CG	0.0	1.0	0.0
PD4199a_exome37	AT>GA	0.0	1.0	0.0
PD4199a_exome37	AT>GC	0.0	1.0	0.0
PD4199a_exome37	AT>TA	0.0	1.0	0.0
PD4199a_exome37	CC>AA	0.0	1.0	0.0
PD4199a_exome37	CC>AG	0.0	1.0	0.0
PD4199a_exome37	CC>AT	0.0	1.0	0.0
PD4199a_exome37	CC>GA	0.0	1.0	0.0
PD4199a_exome37	CC>GG	0.0	1.0	0.0
PD4199a_exome37	CC>GT	0.0	1.0	0.0
PD4199a_exome37	CC>TA	0.0	1.0	0.0
PD4199a_exome37	CC>TG	0.0	1.0	0.0
PD4199a_exome37	CC>TT	0.0	1.0	0.0
PD4199a_exome37	CG>AT	0.0	1.0	0.0
PD4199a_exome37	CG>GC	0.0	1.0	0.0
PD4199a_exome37	CG>GT	0.0	1.0	0.0
PD4199a_exome37	CG>TA	0.0	1.0	0.0
PD4199a_exome37	CG>TC	0.0	1.0	0.0
PD4199a_exome37	CG>TT	0.0	1.0	0.0
PD4199a_exome37	CT>AA	0.0	1.0	0.0
PD4199a_exome37	CT>AC	0.0	1.0	0.0
PD4199a_exome37	CT>AG	0.0	1.0	0.0
PD4199a_exome37	CT>GA	0.0	1.0	0.0
PD4199a_exome37	CT>GC	0.0	1.0	0.0
PD4199a_exome37	CT>GG	0.0	1.0	0.0
PD4199a_exome37	CT>TA	0.0	1.0	0.0
PD4199a_exome37	CT>TC	0.0	1.0	0.0
PD4199a_exome37	CT>TG	0.0	1.0	0.0
PD4199a_exome37	GC>AA	0.0	1.0	0.0
PD4199a_exome37	GC>AG	0.0	1.0	0.0
PD4199a_exome37	GC>AT	0.0	1.0	0.0
PD4199a_exome37	GC>CA	0.0	1.0	0.0
PD4199a_exome37	GC>CG	0.0	1.0	0.0
PD4199a_exome37	GC>TA	0.0	1.0	0.0
PD4199a_exome37	TA>AT	0.0	1.0	0.0
PD4199a_exome37	TA>CG	0.0	1.0	0.0
PD4199a_exome37	TA>CT	0.0	1.0	0.0
PD4199a_exome37	TA>GC	0.0	1.0	0.0
PD4199a_exome37	TA>GG	0.0	1.0	0.0
PD4199a_exome37	TA>GT	0.0	1.0	0.0
PD4199a_exome37	TC>AA	0.0	1.0	0.0
PD4199a_exome37	TC>AG	0.0	1.0	0.0
PD4199a_exome37	TC>AT	0.0	1.0	0.0
PD4199a_exome37	TC>CA	0.0	1.0	0.0
PD4199a_exome37	TC>CG	0.0	1.0	0.0
PD4199a_exome37	TC>CT	0.0	1.0	0.0
PD4199a_exome37	TC>GA	0.0	1.0	0.0
PD4199a_exome37	TC>GG	0.0	1.0	0.0
PD4199a_exome37	TC>GT	0.0	1.0	0.0
PD4199a_exome37	TG>AA	0.0	1.0	0.0
PD4199a_exome37	TG>AC	0.0	1.0	0.0
PD4199a_exome37	TG>AT	0.0	1.0	0.0
PD4199a_exome37	TG>CA	0.0	1.0	0.0
PD4199a_exome37	TG>CC	0.0	1.0	0.0
PD4199a_exome37	TG>CT	0.0	1.0	0.0
PD4199a_exome37	TG>GA	0.0	1.0	0.0
PD4199a_exome37	TG>GC	0.0	1.0	0.0
PD4199a_exome37	TG>GT	0.0	1.0	0.0
PD4199a_exome37	TT>AA	0.0	1.0	0.0
PD4199a_exome37	TT>AC	0.0	1.0	0.0
PD4199a_exome37	TT>AG	0.0	1.0	0.0
PD4199a_exome37	TT>CA	0.0	1.0	0.0
PD4199a_exome37	TT>CC	0.0	1.0	0.0
PD4199a_exome37	TT>CG	0.0	1.0	0.0
PD4199a_exome37	TT>GA	0.0	1.0	0.0
PD4199a_exome37	TT>GC	0.0	1.0	0.0
PD4199a_exome37	TT>GG	0.0	1.0	0.0
PD4248a_exome37	AC>CA	0.0	0.0	1.0
PD4248a_exome37	AC>CG	0.0	0.0	1.0
PD4248a_exome37	AC>CT	0.0	0.0	1.0
PD4248a_exome37	AC>GA	0.0	0.0	1.0
PD4248a_exome37	AC>GG	0.0	0.0	1.0
PD4248a_exome37	AC>GT	0.0	0.0	1.0
PD4248a_exome37	AC>TA	0.0	0.0	1.0
PD4248a_exome37	AC>TG	0.0	0.0	1.0
PD4248a_exome37	AC>TT	0.0	0.0	1.0
PD4248a_exome37	AT>CA	0.0	0.0	1.0
PD4248a_exome37	AT>CC	0.0	0.0	1.0
PD4248a_exome37	AT>CG	0.0	0.0	1.0
PD4248a_exome37	AT>GA	0.0	0.0	1.0
PD4248a_exome37	AT>GC	0.0	0.0	1.0
PD4248a_exome37	AT>TA	0.0	0.0	1.0
PD4248a_exome37	CC>AA	0.0	0.0	1.0
PD4248a_exome37	CC>AG	0.0	0.0	1.0
PD4248a_exome37	CC>AT	0.0	0.0	1.0
PD4248a_exome37	CC>GA	0.0	0.0	1.0
PD4248a_exome37	CC>GG	0.0	0.0	1.0
PD4248a_exome37	CC>GT	0.0	0.0	1.0
PD4248a_exome37	CC>TA	0.0	0.0	1.0
PD4248a_exome37	CC>TG	0.0	0.0	1.0
PD4248a_exome37	CC>TT	0.0	0.0	1.0
PD4248a_exome37	CG>AT	0.0	0.0	1.0
PD4248a_exome37	CG>GC	0.0	0.0	1.0
PD4248a_exome37	CG>GT	0.0	0.0	1.0
PD4248a_exome37	CG>TA	0.0	0.0	1.0
PD4248a_exome37	CG>TC	0.0	0.0	1.0
PD4248a_exome37	CG>TT	0.0	0.0	1.0
PD4248a_exome37	CT>AA	0.0	0.0	1.0
PD4248a_exome37	CT>AC	0.0	0.0	1.0
PD4248a_exome37	CT>AG	0.0	0.0	1.0
PD4248a_exome37	CT>GA	0.0	0.0	1.0
PD4248a_exome37	CT>GC	0.0	0.0	1.0
PD4248a_exome37	CT>GG	0.0	0.0	1.0
PD4248a_exome37	CT>TA	0.0	0.0	1.0
PD4248a_exome37	CT>TC	0.0	0.0	1.0
PD4248a_exome37	CT>TG	0.0	0.0	1.0
PD4248a_exome37	GC>AA	0.0	0.0	1.0
PD4248a_exome37	GC>AG	0.0	0.0	1.0
PD4248a_exome37	GC>AT	0.0	0.0	1.0
PD4248a_exome37	GC>CA	0.0	0.0	1.0
PD4248a_exome37	GC>CG	0.0	0.0	1.0
PD4248a_exome37	GC>TA	0.0	0.0	1.0
PD4248a_exome37	TA>AT	0.0	0.0	1.0
PD4248a_exome37	TA>CG	0.0	0.0	1.0
PD4248a_exome37	TA>CT	0.0	0.0	1.0
PD4248a_exome37	TA>GC	0.0	0.0	1.0
PD4248a_exome37	TA>GG	0.0	0.0	1.0
PD4248a_exome37	TA>GT	0.0	0.0	1.0
PD4248a_exome37	TC>AA	0.0	0.0	1.0
PD4248a_exome37	TC>AG	0.0	0.0	1.0
PD4248a_exome37	TC>AT	0.0	0.0	1.0
PD4248a_exome37	TC>CA	0.0	0.0	1.0
PD4248a_exome37	TC>CG	0.0	0.0	1.0
PD4248a_exome37	TC>CT	0.0	0.0	1.0
PD4248a_exome37	TC>GA	0.0	0.0	1.0
PD4248a_exome37	TC>GG	0.0	0.0	1.0
PD4248a_exome37	TC>GT	0.0	0.0	1.0
PD4248a_exome37	TG>AA	0.0	0.0	1.0
PD4248a_exome37	TG>AC	0.0	0.0	1.0
PD4248a_exome37	TG>AT	0.0	0.0	1.0
PD4248a_exome37	TG>CA	0.0	0.0	1.0
PD4248a_exome37	TG>CC	0.0	0.0	1.0
PD4248a_exome37	TG>CT	0.0	0.0	1.0
PD4248a_exome37	TG>GA	0.0	0.0	1.0
PD4248a_exome37	TG>GC	0.0	0.0	1.0
PD4248a_exome37	TG>GT	0.0	0.0	1.0
PD4248a_exome37	TT>AA	0.0	0.0	1.0
PD4248a_exome37	TT>AC	0.0	0.0	1.0
PD4248a_exome37	TT>AG	0.0	0.0	1.0
PD4248a_exome37	TT>CA	0.0	0.0	1.0
PD4248a_exome37	TT>CC	0.0	0.0	1.0
PD4248a_exome37	TT>CG	0.0	0.0	1.0
PD4248a_exome37	TT>GA	0.0	0.0	1.0
PD4248a_exome37	TT>GC	0.0	0.0	1.0
PD4248a_exome37	TT>GG	0.0	0.0	1.0
